Channel,Message_ID,message.date,Sender_ID,Text,Media
https://t.me/DoctorsET,844,2022-05-15 15:59:10+00:00,-1001102021238,"**ልጆች ላላችሁ / አባት እናት ወይንም እህት ወንድም / በቅርቡ ልጅ ለመውለድ የምታስቡ / ባሁኑ ሰአት እርግዝና ላይ ላላችሁ ።**

ልጆች አንዳንድ ግዜ ምግብ አልመገብ ይላሉ  ይህ ደግሞ ለወላጅ በጣም አስጨናቂ ነገር ነው !

ህፃናት ምግብ አልመገብ የሚሉት በምን ምክንያት ይሆን ?

**ህፃናት  ከተወለዱ 1 ሰዐት ጀምሮ የእናት ጡት ወተትን ማግኘት አለባቸው : የእናት ጡት ወተትን የሚወስዱ ልጆች ወደፊት የመወፈር እድላቸው በበሽታ የመጠቃት እድላቸው አነስተኛ ነው ።

ህፃናት ስድስት ወር ሲሞላቸው ተጨማሪ ምግብ መመገብ ሲፈልጉ አንዳንድ ምልክቶችን ያሳያሉ።

ህፃናት የምግብ መመገብ ፍላጎታቸው ለምን ይቀንሳል ? 

ዶ/ር ኤልሳቤጥ ለዚህ መልስ ይህን ትለናለች
**
**በ ዮቲውብ ቻናላችን ላይ የ ዶ/ርን ስልክ ያስቀመጥን ሲሆን በ ግል ለማማከር መደወል ትችላላችሁ ።
**
👇👇👇👇

https://youtu.be/V6zWVHcyFXI",b'\x00g\xa0d\xaf\x82\xec^\xbe\x86\x96\x1dE\xd9\xa0\x1e\x08\x83*\x84\xc5'
https://t.me/DoctorsET,843,2022-05-07 18:22:14+00:00,-1001102021238,"**በብዙ ማህበራዊ ሚዲያዎች በ ከፋተኛ ሁኔታ እየተሸጠ ያለው 

ፕሮቲን- ክሬቲን ፖውደሮች እና  ሌሎች ያወፍራል ተብለው የሚሸጡ ፓውደሮች እውነት ጥቅም አላቸው ወይ ?**

**ምን አልባት ለልጆ መግዛት አስበው ይሆናል ? 

ወይም ባሁኑ ሰአት ገዝተው እየተጠቀሙም ይሆናል ? 

ወይንም ደግሞ ለመግዛት አስበው የትኛው ፖውደር ልጠቀም እያሉ ነው ?

በዚህ ቪዲዮ ሙሉ መልሱን መልሰናል !!!
**
**ሁሉም ሰው መውሰድ ይችላል ወይ ?

እድሜስ ገደብ አለው ወይ ??**

**ለ ኩላሊት ህመምስ ያጋልጣል ወይ ?

ውሃ በደንብ ጠጡ ለምን ተባለ ?**

እነዚህን ዋና ነገሮች ላይ መልስ ሰጠናል አሁኑኑ ይመልከቱ !

እርሶ ባይጠቀሙ ሌላ ቤተሰቦ ሊጠቀም ስለሚችል ሼር በማድረግ ለሁሉም ሰው እናድርስ


ከዚህ በፊት እነዚህን ፓውደሮች የሚጠቀሙ ከሆነ 
ልምዶን በ ዮቲውብ ኮሜንት ላይ ያስቀምጡልን 

👇👇👇👇👇👇👇👇👇👇👇👇👇👇
ተጭነው ይመልከቱ
https://youtu.be/43t6CLizU28",b'\x00g\xa0d\xaf\xed\xe6X\xe0|S\x03\xe5\xd4yr?\x03N\xcbe'
https://t.me/DoctorsET,842,2022-05-06 17:51:05+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03Jg\xa0d\xaf\x05\xf0\x81\xe4\xf1C\xd1\xb0h\xf9\xde\xed\xad$\xdd\xdf'
https://t.me/DoctorsET,841,2022-05-06 17:51:05+00:00,-1001102021238,,"b'\x02A\xaf\x82v\x00\x00\x03Ig\xa0d\xaf\xe6""1\x03\x92T\x06\xb3\x9b\xa9\x97%\xf0\xca0\x80'"
https://t.me/DoctorsET,840,2022-05-06 17:51:05+00:00,-1001102021238,,"b'\x02A\xaf\x82v\x00\x00\x03Hg\xa0d\xaf\x90?O_\x079\xe3\xc1vns\xd0p6\xa9""'"
https://t.me/DoctorsET,839,2022-05-06 17:51:05+00:00,-1001102021238,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን 

    ስለ ፕሮቲን : ክሬቲን ፓውደሮች ምን ማወቅ ይፈልጋሉ?

ባሁኑ ሰአት በ ማህበራዊ ሚዲያ በ ከፋተኛ ሁኔታ እየተሸጡ የሚገኙ እነዚህ ፖውደሮች 
እውነት ለ ኩላሊት ህመም ያጋልጣሉ ወይ?

በተጨማሪም እቤቶ ሆነው እነዚህን እንቅስቃሴዎች  በማድረግ ጤናዎን ይጠብቁ።

ስፖርት ሱስ ይሆናል ወይ ? መልሱን በ ፋና ቴሌቪዥን ይጠብቁን።

3:30 በ ፋና ቴሌቪዥን",b'\x02A\xaf\x82v\x00\x00\x03Gg\xa0d\xaf\x97\xff(D.?;\x0c\x91t\xe2^\x9ef>d'
https://t.me/DoctorsET,836,2022-05-01 11:13:33+00:00,-1001102021238,"ከሳምንት በፊት በለቀቅነው ቦርጭን በህክምና እንዴት ማጥፋት ይቻላል በሚለው ርእሳችን 
ከ 100,000 በላይ እይታን አግኝቷል ።

ስለሆነም ቦርጭን ከምናጠፋበት ዋና መንገዶች ዋና አማራጭ የሆነው ስፖርታዊ እንቅስቃሴ ሲሆን

እቤት ውስጥ ሆነን እነዚህን ቀለል ያሉ ስፖርታዊ እንቅስቃሴዎችን በማድረግ ቦርጭን ማጥፋት ይችላሉ

አሁን በ ዮቲውብ ቻናላችን በመሄድ 

ISSA certified personal Trainer 
  ትንሳይ ብርሃኑ ጋር ቆይታ አድርገናል።

በቀላሉ ቦርጭን ያጥፉ 

ቦሌ ቡልቡላ ማሪያም ማዞሪያ 
ፐልስ ፊትነስ ጂምናዚየም በመምጣት አብረውን መስራት ይችላሉ 



https://youtu.be/zZCUggh-1DA",b'\x00g\xa0d\xaf\xbf\xc0\x04=\xf9\xcc\xf8%9\xd1\xfc\x90\xf8\xdb\xcba'
https://t.me/DoctorsET,835,2022-04-29 18:59:05+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03Cg\xa0d\xafJf[\xb5\x9aTG\xb7\xde\x1c\x97\x7f\x92 \x9b\xa6'
https://t.me/DoctorsET,834,2022-04-29 18:57:35+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03Bg\xa0d\xaf\xae\xa8<\xbc\xb8\x9e\xc6\x1f\xe7R\xcb\x1do\xf39 '
https://t.me/DoctorsET,833,2022-04-28 05:46:38+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03Ag\xa0d\xaf$ \x84.\xc0$G\xfa\x9c\xdb\xfa\xaf\x1d\x89w|'
https://t.me/DoctorsET,832,2022-04-28 05:46:38+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03@g\xa0d\xaf\x94\x91\xbam\xb2\xb9\x15\xcd\xc4(\xca>\x02U\xc3`'
https://t.me/DoctorsET,831,2022-04-28 05:46:38+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03?g\xa0d\xaf\x91\xa8U\x07\x11\xed\xc7~\xc1\x03|Q\x1f\x88\x8fd'
https://t.me/DoctorsET,830,2022-04-28 05:46:38+00:00,-1001102021238,"ሃያት ሆስፒታል ሜዲካል ኮሌጅ 

 ህክምና ለማግኘት አስበዋል ?
የት መሄድስ እንዳለቦት ግራ ገብቶት ይሆን?

ሃያት ሆስፒታል በ አዲስ አስተዳደር እና ንፅህናውን በጠበቃው ሆስፒታላችን በ ከፋተኛ ስፔሻሊስት ሃኪሞቻችን  ለናንተ ልዮ የሆነ የጤና አገልግሎት ለመስጠት በራችን ክፍት መሆኑን እያሳወቅን። 

ማንኛውም አይነት የጤና አገልግሎት እኛ ጋር ያገኛሉ ።

ይምጡ እና እንማከር
ቦሌ ሞኤንኮ ፊት ለ ፊት ያገኙናል",b'\x02A\xaf\x82v\x00\x00\x03>g\xa0d\xafFQ7\x90\xc3\xccB\xd6\x1f\xd6\xc8\xed\xc5\x1f\x89\xfd'
https://t.me/DoctorsET,829,2022-04-24 17:11:09+00:00,-1001102021238,"ፈጣን የ ቦርጭ ማጥፊያ ዘዴ

ወንድም ሴትም ላይ ቦርጭ ሊኖር ይችላል ብዙ ግዜ ለማጥፋትም ከበድ ይላል

በተለያዮ ማህበራዊ ሚዲያዎች ላይ ቦርጭ ማጥፊያ መንገዶች ሲባል እናያለን :: አውነት ቦርጭን ማጥፋት ይቻላል ወይ?

የደም አይየትንስ ቀድሞ ማወቅ ለምን ይጠቅማል?

በ ዘር የሚተላለፍ ነው ወይ?

በ ቀዶ ጥገና አሶጥቶ መገላገል አማራጭ ነው ወይ? በሃገራችንስ ህክምናው የት ይሰጣል ?

በሰርጀሪ ከወጣ በኋላስ ቦርጭ ሊመለስ ይችላል ወይ?

አሁኑኑ በ ዮቲውብ ቻናላችን ይመልከቱ
👇👇👇👇👇👇
https://youtu.be/UB4PjI7ZM68",b'\x00g\xa0d\xaf\x02\xc5H\x13\xe2.\x97\x03\xfc\xdcA\xc0\x17\x84\x91\xaa'
https://t.me/DoctorsET,828,2022-04-22 18:55:31+00:00,-1001102021238,"የዶክተርስ ኢትዮጵያ እንግዳ 

ትንሳይ ብርሃኑ 
ISSA certified personal Trainer and Nutritionist 

ስለ አመጋገቦ እና ጤናዎ ማማከር ከፈለጉ እንዲሁም የግል የስፖርት አሰልጥኝ ከፈለጉ 

09 60 22 56 91 
    ይደውሉልን 

እንዲሁም ቦሌ ቡልቡላ ማሪያም ማዞሪያ 
  ፐልስ ፊትነስ ጂምናዚየም  በመምጣት ማማከር እንዲሁም መስራት ይችላሉ ። ምን መስራት እንዳለቦት : አመጋገቦን እናማክራለን።

አዲስ ለምትጀምሩ
ለ ስኳር ህመምተኞች 
ለ ወገብ ህመም 


ውፍረት ለመቀነስ እና የተለያዮ አገልግሎቶችን ከፈለጉ

ፐልስ ፊትነስ (ጂም)
ቦሌ ቡልቡላ ማሪያም ማዞሪያ አካባቢ

      0960225691  ይደውሉልን",b'\x02A\xaf\x82v\x00\x00\x03<g\xa0d\xaf\x0b\x00\xe1\x81u \xdd\x80%\xf3\xa5n\x89\x9a\xb7m'
https://t.me/DoctorsET,827,2022-04-22 17:51:05+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03;g\xa0d\xaf\x84\xe2\x0e\x1a\xe4\xceV\xf1\x9a\xe4\x81*:Xd\xa5'
https://t.me/DoctorsET,826,2022-04-22 17:51:05+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03:g\xa0d\xaf\xd3{\x86\xb9\xf5{\x8e\xb5\xe2\x0c\x96]\x8dk_\x08'
https://t.me/DoctorsET,825,2022-04-22 17:51:04+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x039g\xa0d\xaf\x1f.\xcb\x16\xde\x9eq\x14\xc8_q6\xfaA\xd8\x8a'
https://t.me/DoctorsET,824,2022-04-22 17:51:04+00:00,-1001102021238,,"b'\x02A\xaf\x82v\x00\x00\x038g\xa0d\xaf5\xa1\x1d\x8bg\xff""\xd6\x85\x19\x0b+\xee\xfbm\xcc'"
https://t.me/DoctorsET,823,2022-04-22 17:51:04+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x037g\xa0d\xafu\xad\\\x98\xc0Ff\xaf\xe8p\x93&\xa0\xf9\xeb7'
https://t.me/DoctorsET,822,2022-04-22 17:51:04+00:00,-1001102021238,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን 
           ልዮ ፕሮግራም 

**በተለያዩ ማህበራዊ ሚዲያዎች ይሸጣሉ ተብለው የሚሸጡ : ሰውነትን ያጠልቃሉ ተብለው የሚሸጡ የ (ፕሮቲን ፓውደሮች : ክሬቲን ፓውደሮች ) እና ሌሎችም  እውነት ሰውነትን ይገነባሉ ?**

ቦርጮ ሰልችቶታል : ሴትም ወንድም ቦርጭ ሊኖራቸው ይችላል ። ምጥፋትስ ይፈልጋሉ ?

ቦርጫም መባል ቀረ ! ዛሬ ምሽት ሳይንዊ እንዲሁም ስፖርታዊ መንገዶችን ይወቁ።

  **ከ ፆም በኋላ ስፖርት ለሚጀምሩ ማወቅ ያለባቸውን ነገሮች ከ አሰልጣኝ ትንሳይ ብርሃኑ ጋር ቆይታ አድርገናል ይጠብቁን።**

ስፖርት ቤት ( ጂም) ለመጀመር   ካሰቡ ዛሬ ይህን አዝናኝ ቆይታ በ ፋና ቴሌቪዥን ይጠብቁን።
 
አርብ ምሽት 3:30 በ ፋና ቴሌቪዥን 

**ISSA certified personal Trainer and Nutritionist Tinsay Birhanu** 
          **Pulse Fitness**


ይህን ፕሮግራም ስፖንሰር ያደረገላቹ

    ሃያት ሆስፒታል ሜዲካል ኮሌጅ",b'\x02A\xaf\x82v\x00\x00\x036g\xa0d\xafL!\xab)\x19\\j\xc26ViQ\x05\x7fX\xfb'
https://t.me/DoctorsET,821,2022-04-19 17:38:05+00:00,-1001102021238,"ከ ፆም በኋላ ፈፅሞ ማድረግ የሌለብን የገሮች ምንድን ናቸው?

አመጋገባችን ምን መምሰልስ አለበት ?

ከ ፆም በኋላ ብዙ መመገብ የሚያመጣው የህመም አይነቶች ምንድን ናቸው ?

ስኳር ነክ ነገሮችን በ ፆም ወቅት መመገብ ጉዳት አለው ወይ?

ሊመለከቱት የሚገባ 
👇👇👇👇👇👇 ተጭነው ይመልከቱ 
https://youtu.be/Ov3Tug8fMG8",b'\x00g\xa0d\xaf\xab\x99\x98Xs\x18\x17*\xa9\xf6\xca\xe1\x18\x1boa'
https://t.me/DoctorsET,820,2022-04-15 18:06:19+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x034g\xa0d\xaf9\xb0b\x87\x0c\xcb~\xffH\xc3\x8eh\xd6\xef\x8cW'
https://t.me/DoctorsET,819,2022-04-15 18:06:19+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x033g\xa0d\xaf&.3t7\xe7\xce\xd5\xc0\xc2\xf7\xa9\xd5\x8e\xdd\x87'
https://t.me/DoctorsET,818,2022-04-15 18:06:19+00:00,-1001102021238,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን 
  **ዶክተርስ ገበታ ፕሮግራም **

በ ፆም ወቅት መመገብ ያለቡን ምግቦች ምንድን ናቸው ?

**ከ ፆም በኋላ ምንመገባቸውን ምግቦች ምን መጠንቀቅ አለብን**

ከተመልካች ከተላከልን ጥያቄ ቦርጬ በጣም እያሳቀቀኝ ነው ምን ማድረግ አለብኝ

**ቦርጭ በ ቀዶ ህክምና ይጠፋል ወይ?
**
እና ሌሎችም አዝናኝ እና አስተማሪ ፕሮግራሞች በ ዶክተርስ ገበታ ፕሮግራም 

**ምግብ ከተመገቡ በኋላ ድካም  እንቅልፍ እንቅልፍ ማለት መንስኤው ምን ይሆን?**

ዛሬ አርብ ምሽት 3:30 ላይ ይጠብቁን 


**ይህንን ፕሮግራም ስፖንሰር ያደረገላቹ 
  ሃያት ሆስፒታል ሜዲካል ኮሌጅ**",b'\x02A\xaf\x82v\x00\x00\x032g\xa0d\xaf6w\x0b7S\xbe\xedD\xbb\xc3\x8f.\xbf\x88\x83\xfe'
https://t.me/DoctorsET,817,2022-04-14 04:14:11+00:00,-1001102021238,"Ethiopian Medical Association's 58th Medical Conference is slated to be held on Friday, April 15, 2022, and Saturday April 16,2022. 

We cordially invite any interested health professionals to attend the conference virtually using the link below. 

https://www.ethiopianmedicalass.org/58th-amc-registration/ 

#annualmedicalconference #ema #58th #paneldiscussions #scientific sessions #abstracts",
https://t.me/DoctorsET,815,2022-04-12 18:01:18+00:00,-1001102021238,"**ስለ ወንድ ዘር ማወቅ ያለቦት ዋና ዋና ነገሮች 

ቁመት ይጨምራል ?

በሃሪ ይቀይራል? 

ትከሻን ያሰፋል**?

**ከታች ያለውን ሊንክ ተጭነው ይመልከቱ** 
👇👇👇👇👇👇👇👇👇👇👇
https://youtu.be/XvlWvRYo-TU",
https://t.me/DoctorsET,814,2022-04-08 17:07:21+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03.g\xa0d\xaf\xdaz\x07\x1e\xde\xa9k\xf2w\xa5\x7f\x85\x8e\xa1\xc2\x91'
https://t.me/DoctorsET,813,2022-04-08 17:07:21+00:00,-1001102021238,,"b'\x02A\xaf\x82v\x00\x00\x03-g\xa0d\xaf\x89\xcd\xc2P\'\xd9""\x99m\x1d@\xc4\x00\xe9D\x80'"
https://t.me/DoctorsET,812,2022-04-08 17:07:21+00:00,-1001102021238,,"b'\x02A\xaf\x82v\x00\x00\x03,g\xa0d\xafQM%\x84`\x8a\xa3\xb2\xcaE!\x12b\xc8\xd4\x97'"
https://t.me/DoctorsET,811,2022-04-08 17:07:21+00:00,-1001102021238,"ዛሬ ምሽት 3:30 በ ፋና ቴሌቪዥን ዶክተርስ ኢትዮጵያ 

            የብዙ ሰው ጥያቄ የሆነው 
በስፖርት መስሪያ ቤቶች ውስጥ ሰውነት ማደለቢያ  በ ኪኒን እና መርፌ መልክ የሚሰጡ ስቴሮይድስ ምንድን ናቸው?

ደየም ግፊቶ ከፍ ብሏል ተብለውስ ይሆን ?
   የደም ግፊት ሲባል ምን ማለት ነው?

እና ሌሎችም ጉዳዮችን ወደናንተ ይዘን እንመጣለን 

ዛሬ ምሽት 3:30 ላይ በ ፋና ቴሌቪዥን ይጠብቁን

ይህን ፕሮግራም ስፖንሰር ያደረጉላቹ 

ሃያት ሆስፒታል 
ራማዳ አዲስ ሆቴል",b'\x02A\xaf\x82v\x00\x00\x03+g\xa0d\xaf\x19`\xba)\xb7\xe6\xea\x1f\x9c\xcam\x80\xc7\x17\xa0q'
https://t.me/DoctorsET,810,2022-04-07 04:24:11+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03*g\xa0d\xaf\xd0 \x87\x8e\xa5n\xfa\x80\xbd\xa0\xd2\x91\x03kXk'
https://t.me/DoctorsET,809,2022-04-07 04:24:11+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03)g\xa0d\xafh=\xf9\xf4\xa4\xbf\x81\xaa}\xab\xdb\xe4_\xb0eG'
https://t.me/DoctorsET,808,2022-04-07 04:24:11+00:00,-1001102021238,,b'\x02A\xaf\x82v\x00\x00\x03(g\xa0d\xaf\x1d\xef\xbaC\xbb\xd5!\xabv~D\xc6L?\x92d'
